cell_id,image_id,label_value,label_code,label_name,label_source_type,label_source_id,label_confidence,level,sample_id,bull_id
T72024-03-13-11-14-30_jpg.rf.0594f2b9a887e88faba80ecf82aff9ea_c004,T72024-03-13-11-14-30_jpg.rf.0594f2b9a887e88faba80ecf82aff9ea,agglutination,0,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.0594f2b9a887e88faba80ecf82aff9ea_c005,T72024-03-13-11-14-30_jpg.rf.0594f2b9a887e88faba80ecf82aff9ea,agglutination,0,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.1f3072be00be52a080b34eb7a7c9c2f3_c000,T72024-03-13-11-14-30_jpg.rf.1f3072be00be52a080b34eb7a7c9c2f3,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.1f3072be00be52a080b34eb7a7c9c2f3_c001,T72024-03-13-11-14-30_jpg.rf.1f3072be00be52a080b34eb7a7c9c2f3,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.1f3072be00be52a080b34eb7a7c9c2f3_c002,T72024-03-13-11-14-30_jpg.rf.1f3072be00be52a080b34eb7a7c9c2f3,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.1f3072be00be52a080b34eb7a7c9c2f3_c003,T72024-03-13-11-14-30_jpg.rf.1f3072be00be52a080b34eb7a7c9c2f3,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.1f3072be00be52a080b34eb7a7c9c2f3_c004,T72024-03-13-11-14-30_jpg.rf.1f3072be00be52a080b34eb7a7c9c2f3,agglutination,0,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.1f3072be00be52a080b34eb7a7c9c2f3_c005,T72024-03-13-11-14-30_jpg.rf.1f3072be00be52a080b34eb7a7c9c2f3,agglutination,0,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.44e401532457f01045284bae011bea68_c000,T72024-03-13-11-14-30_jpg.rf.44e401532457f01045284bae011bea68,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.44e401532457f01045284bae011bea68_c001,T72024-03-13-11-14-30_jpg.rf.44e401532457f01045284bae011bea68,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.44e401532457f01045284bae011bea68_c002,T72024-03-13-11-14-30_jpg.rf.44e401532457f01045284bae011bea68,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.44e401532457f01045284bae011bea68_c003,T72024-03-13-11-14-30_jpg.rf.44e401532457f01045284bae011bea68,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.44e401532457f01045284bae011bea68_c004,T72024-03-13-11-14-30_jpg.rf.44e401532457f01045284bae011bea68,agglutination,0,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.44e401532457f01045284bae011bea68_c005,T72024-03-13-11-14-30_jpg.rf.44e401532457f01045284bae011bea68,agglutination,0,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.6b4087167e0708de14b015b668a99e59_c000,T72024-03-13-11-14-30_jpg.rf.6b4087167e0708de14b015b668a99e59,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.6b4087167e0708de14b015b668a99e59_c001,T72024-03-13-11-14-30_jpg.rf.6b4087167e0708de14b015b668a99e59,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.6b4087167e0708de14b015b668a99e59_c002,T72024-03-13-11-14-30_jpg.rf.6b4087167e0708de14b015b668a99e59,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.6b4087167e0708de14b015b668a99e59_c003,T72024-03-13-11-14-30_jpg.rf.6b4087167e0708de14b015b668a99e59,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.6b4087167e0708de14b015b668a99e59_c004,T72024-03-13-11-14-30_jpg.rf.6b4087167e0708de14b015b668a99e59,agglutination,0,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.6b4087167e0708de14b015b668a99e59_c005,T72024-03-13-11-14-30_jpg.rf.6b4087167e0708de14b015b668a99e59,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.6b4087167e0708de14b015b668a99e59_c006,T72024-03-13-11-14-30_jpg.rf.6b4087167e0708de14b015b668a99e59,agglutination,0,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.d0af359f6b466928276758874d4d33e7_c000,T72024-03-13-11-14-30_jpg.rf.d0af359f6b466928276758874d4d33e7,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.d0af359f6b466928276758874d4d33e7_c001,T72024-03-13-11-14-30_jpg.rf.d0af359f6b466928276758874d4d33e7,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.d0af359f6b466928276758874d4d33e7_c002,T72024-03-13-11-14-30_jpg.rf.d0af359f6b466928276758874d4d33e7,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.d0af359f6b466928276758874d4d33e7_c003,T72024-03-13-11-14-30_jpg.rf.d0af359f6b466928276758874d4d33e7,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.d0af359f6b466928276758874d4d33e7_c004,T72024-03-13-11-14-30_jpg.rf.d0af359f6b466928276758874d4d33e7,agglutination,0,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.d0af359f6b466928276758874d4d33e7_c005,T72024-03-13-11-14-30_jpg.rf.d0af359f6b466928276758874d4d33e7,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-14-30_jpg.rf.d0af359f6b466928276758874d4d33e7_c006,T72024-03-13-11-14-30_jpg.rf.d0af359f6b466928276758874d4d33e7,agglutination,0,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.1277cdf6ba210d269efe7f722ddf2f76_c000,T72024-03-13-11-15-11_jpg.rf.1277cdf6ba210d269efe7f722ddf2f76,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.1277cdf6ba210d269efe7f722ddf2f76_c001,T72024-03-13-11-15-11_jpg.rf.1277cdf6ba210d269efe7f722ddf2f76,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.1277cdf6ba210d269efe7f722ddf2f76_c002,T72024-03-13-11-15-11_jpg.rf.1277cdf6ba210d269efe7f722ddf2f76,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.1277cdf6ba210d269efe7f722ddf2f76_c003,T72024-03-13-11-15-11_jpg.rf.1277cdf6ba210d269efe7f722ddf2f76,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.1277cdf6ba210d269efe7f722ddf2f76_c004,T72024-03-13-11-15-11_jpg.rf.1277cdf6ba210d269efe7f722ddf2f76,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.1277cdf6ba210d269efe7f722ddf2f76_c005,T72024-03-13-11-15-11_jpg.rf.1277cdf6ba210d269efe7f722ddf2f76,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.1277cdf6ba210d269efe7f722ddf2f76_c006,T72024-03-13-11-15-11_jpg.rf.1277cdf6ba210d269efe7f722ddf2f76,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.1277cdf6ba210d269efe7f722ddf2f76_c007,T72024-03-13-11-15-11_jpg.rf.1277cdf6ba210d269efe7f722ddf2f76,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.1277cdf6ba210d269efe7f722ddf2f76_c008,T72024-03-13-11-15-11_jpg.rf.1277cdf6ba210d269efe7f722ddf2f76,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.5452143de5e0d72ea0c1aea5f4c83864_c000,T72024-03-13-11-15-11_jpg.rf.5452143de5e0d72ea0c1aea5f4c83864,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.5452143de5e0d72ea0c1aea5f4c83864_c001,T72024-03-13-11-15-11_jpg.rf.5452143de5e0d72ea0c1aea5f4c83864,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.5452143de5e0d72ea0c1aea5f4c83864_c002,T72024-03-13-11-15-11_jpg.rf.5452143de5e0d72ea0c1aea5f4c83864,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.5452143de5e0d72ea0c1aea5f4c83864_c003,T72024-03-13-11-15-11_jpg.rf.5452143de5e0d72ea0c1aea5f4c83864,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.5452143de5e0d72ea0c1aea5f4c83864_c004,T72024-03-13-11-15-11_jpg.rf.5452143de5e0d72ea0c1aea5f4c83864,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.5452143de5e0d72ea0c1aea5f4c83864_c005,T72024-03-13-11-15-11_jpg.rf.5452143de5e0d72ea0c1aea5f4c83864,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.5452143de5e0d72ea0c1aea5f4c83864_c006,T72024-03-13-11-15-11_jpg.rf.5452143de5e0d72ea0c1aea5f4c83864,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.5452143de5e0d72ea0c1aea5f4c83864_c007,T72024-03-13-11-15-11_jpg.rf.5452143de5e0d72ea0c1aea5f4c83864,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.5452143de5e0d72ea0c1aea5f4c83864_c008,T72024-03-13-11-15-11_jpg.rf.5452143de5e0d72ea0c1aea5f4c83864,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.70aa0a83ca8a0813c9d69e06d2dcbf28_c000,T72024-03-13-11-15-11_jpg.rf.70aa0a83ca8a0813c9d69e06d2dcbf28,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.70aa0a83ca8a0813c9d69e06d2dcbf28_c001,T72024-03-13-11-15-11_jpg.rf.70aa0a83ca8a0813c9d69e06d2dcbf28,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.70aa0a83ca8a0813c9d69e06d2dcbf28_c002,T72024-03-13-11-15-11_jpg.rf.70aa0a83ca8a0813c9d69e06d2dcbf28,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.70aa0a83ca8a0813c9d69e06d2dcbf28_c003,T72024-03-13-11-15-11_jpg.rf.70aa0a83ca8a0813c9d69e06d2dcbf28,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.70aa0a83ca8a0813c9d69e06d2dcbf28_c004,T72024-03-13-11-15-11_jpg.rf.70aa0a83ca8a0813c9d69e06d2dcbf28,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.70aa0a83ca8a0813c9d69e06d2dcbf28_c005,T72024-03-13-11-15-11_jpg.rf.70aa0a83ca8a0813c9d69e06d2dcbf28,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.70aa0a83ca8a0813c9d69e06d2dcbf28_c006,T72024-03-13-11-15-11_jpg.rf.70aa0a83ca8a0813c9d69e06d2dcbf28,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.70aa0a83ca8a0813c9d69e06d2dcbf28_c007,T72024-03-13-11-15-11_jpg.rf.70aa0a83ca8a0813c9d69e06d2dcbf28,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.70aa0a83ca8a0813c9d69e06d2dcbf28_c008,T72024-03-13-11-15-11_jpg.rf.70aa0a83ca8a0813c9d69e06d2dcbf28,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.718c227cb43611f2d3ac8323c88d763c_c000,T72024-03-13-11-15-11_jpg.rf.718c227cb43611f2d3ac8323c88d763c,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.718c227cb43611f2d3ac8323c88d763c_c001,T72024-03-13-11-15-11_jpg.rf.718c227cb43611f2d3ac8323c88d763c,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.718c227cb43611f2d3ac8323c88d763c_c002,T72024-03-13-11-15-11_jpg.rf.718c227cb43611f2d3ac8323c88d763c,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.718c227cb43611f2d3ac8323c88d763c_c003,T72024-03-13-11-15-11_jpg.rf.718c227cb43611f2d3ac8323c88d763c,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.718c227cb43611f2d3ac8323c88d763c_c004,T72024-03-13-11-15-11_jpg.rf.718c227cb43611f2d3ac8323c88d763c,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.718c227cb43611f2d3ac8323c88d763c_c005,T72024-03-13-11-15-11_jpg.rf.718c227cb43611f2d3ac8323c88d763c,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.718c227cb43611f2d3ac8323c88d763c_c006,T72024-03-13-11-15-11_jpg.rf.718c227cb43611f2d3ac8323c88d763c,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.718c227cb43611f2d3ac8323c88d763c_c007,T72024-03-13-11-15-11_jpg.rf.718c227cb43611f2d3ac8323c88d763c,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.718c227cb43611f2d3ac8323c88d763c_c008,T72024-03-13-11-15-11_jpg.rf.718c227cb43611f2d3ac8323c88d763c,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.b85059b1a0d268e45536ec32de465961_c000,T72024-03-13-11-15-11_jpg.rf.b85059b1a0d268e45536ec32de465961,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.b85059b1a0d268e45536ec32de465961_c001,T72024-03-13-11-15-11_jpg.rf.b85059b1a0d268e45536ec32de465961,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.b85059b1a0d268e45536ec32de465961_c002,T72024-03-13-11-15-11_jpg.rf.b85059b1a0d268e45536ec32de465961,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.b85059b1a0d268e45536ec32de465961_c003,T72024-03-13-11-15-11_jpg.rf.b85059b1a0d268e45536ec32de465961,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.b85059b1a0d268e45536ec32de465961_c004,T72024-03-13-11-15-11_jpg.rf.b85059b1a0d268e45536ec32de465961,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.b85059b1a0d268e45536ec32de465961_c005,T72024-03-13-11-15-11_jpg.rf.b85059b1a0d268e45536ec32de465961,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.b85059b1a0d268e45536ec32de465961_c006,T72024-03-13-11-15-11_jpg.rf.b85059b1a0d268e45536ec32de465961,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.b85059b1a0d268e45536ec32de465961_c007,T72024-03-13-11-15-11_jpg.rf.b85059b1a0d268e45536ec32de465961,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-15-11_jpg.rf.b85059b1a0d268e45536ec32de465961_c008,T72024-03-13-11-15-11_jpg.rf.b85059b1a0d268e45536ec32de465961,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27_c000,T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27_c001,T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27_c002,T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27_c003,T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27_c004,T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27_c005,T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27_c006,T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27_c007,T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27_c008,T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27_c009,T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27_c010,T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27_c011,T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27_c012,T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27_c013,T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27_c014,T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27,coiled-tail,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27_c015,T72024-03-13-11-16-17_jpg.rf.7078fe8885f5891692915da27316ef27,agglutination,0,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-16-45_jpg.rf.efbe495b506b02d3482c96a1a1e05d01_c000,T72024-03-13-11-16-45_jpg.rf.efbe495b506b02d3482c96a1a1e05d01,coiled-tail,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-16-45_jpg.rf.efbe495b506b02d3482c96a1a1e05d01_c001,T72024-03-13-11-16-45_jpg.rf.efbe495b506b02d3482c96a1a1e05d01,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-16-45_jpg.rf.efbe495b506b02d3482c96a1a1e05d01_c002,T72024-03-13-11-16-45_jpg.rf.efbe495b506b02d3482c96a1a1e05d01,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-17-28_jpg.rf.428a3dad190d0959f96f18b9a33253af_c000,T72024-03-13-11-17-28_jpg.rf.428a3dad190d0959f96f18b9a33253af,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-17-28_jpg.rf.428a3dad190d0959f96f18b9a33253af_c001,T72024-03-13-11-17-28_jpg.rf.428a3dad190d0959f96f18b9a33253af,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-17-28_jpg.rf.428a3dad190d0959f96f18b9a33253af_c002,T72024-03-13-11-17-28_jpg.rf.428a3dad190d0959f96f18b9a33253af,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-17-28_jpg.rf.428a3dad190d0959f96f18b9a33253af_c003,T72024-03-13-11-17-28_jpg.rf.428a3dad190d0959f96f18b9a33253af,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-17-28_jpg.rf.428a3dad190d0959f96f18b9a33253af_c004,T72024-03-13-11-17-28_jpg.rf.428a3dad190d0959f96f18b9a33253af,agglutination,0,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-17-57_jpg.rf.67d3ab349d98800cd0eac06d7aad7cdc_c000,T72024-03-13-11-17-57_jpg.rf.67d3ab349d98800cd0eac06d7aad7cdc,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-17-57_jpg.rf.67d3ab349d98800cd0eac06d7aad7cdc_c001,T72024-03-13-11-17-57_jpg.rf.67d3ab349d98800cd0eac06d7aad7cdc,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-17-57_jpg.rf.67d3ab349d98800cd0eac06d7aad7cdc_c002,T72024-03-13-11-17-57_jpg.rf.67d3ab349d98800cd0eac06d7aad7cdc,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-17-57_jpg.rf.67d3ab349d98800cd0eac06d7aad7cdc_c003,T72024-03-13-11-17-57_jpg.rf.67d3ab349d98800cd0eac06d7aad7cdc,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-17-57_jpg.rf.67d3ab349d98800cd0eac06d7aad7cdc_c004,T72024-03-13-11-17-57_jpg.rf.67d3ab349d98800cd0eac06d7aad7cdc,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-17-57_jpg.rf.67d3ab349d98800cd0eac06d7aad7cdc_c005,T72024-03-13-11-17-57_jpg.rf.67d3ab349d98800cd0eac06d7aad7cdc,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-17-57_jpg.rf.67d3ab349d98800cd0eac06d7aad7cdc_c006,T72024-03-13-11-17-57_jpg.rf.67d3ab349d98800cd0eac06d7aad7cdc,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-17-57_jpg.rf.67d3ab349d98800cd0eac06d7aad7cdc_c007,T72024-03-13-11-17-57_jpg.rf.67d3ab349d98800cd0eac06d7aad7cdc,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-18-24_jpg.rf.4d718a84d1a1dee8ad47f9b3a9479bb1_c000,T72024-03-13-11-18-24_jpg.rf.4d718a84d1a1dee8ad47f9b3a9479bb1,agglutination,0,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-18-24_jpg.rf.4d718a84d1a1dee8ad47f9b3a9479bb1_c001,T72024-03-13-11-18-24_jpg.rf.4d718a84d1a1dee8ad47f9b3a9479bb1,agglutination,0,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-18-24_jpg.rf.4d718a84d1a1dee8ad47f9b3a9479bb1_c002,T72024-03-13-11-18-24_jpg.rf.4d718a84d1a1dee8ad47f9b3a9479bb1,agglutination,0,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-18-24_jpg.rf.4d718a84d1a1dee8ad47f9b3a9479bb1_c003,T72024-03-13-11-18-24_jpg.rf.4d718a84d1a1dee8ad47f9b3a9479bb1,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-18-24_jpg.rf.4d718a84d1a1dee8ad47f9b3a9479bb1_c004,T72024-03-13-11-18-24_jpg.rf.4d718a84d1a1dee8ad47f9b3a9479bb1,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-18-24_jpg.rf.4d718a84d1a1dee8ad47f9b3a9479bb1_c005,T72024-03-13-11-18-24_jpg.rf.4d718a84d1a1dee8ad47f9b3a9479bb1,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-18-24_jpg.rf.4d718a84d1a1dee8ad47f9b3a9479bb1_c006,T72024-03-13-11-18-24_jpg.rf.4d718a84d1a1dee8ad47f9b3a9479bb1,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
T72024-03-13-11-18-24_jpg.rf.4d718a84d1a1dee8ad47f9b3a9479bb1_c007,T72024-03-13-11-18-24_jpg.rf.4d718a84d1a1dee8ad47f9b3a9479bb1,folded-tail,3,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
